table,field,version,path
part_ix,JntCstFdrAmt,2013v3.1,Return/ReturnData/IRS990/TotalJointCostsGrp/FundraisingAmt
part_x,TtlRevEOYAmt,2013v3.1,Return/ReturnData/IRS990/TotalAssetsGrp/EOYAmt
part_x,TtlLblEOYAmt,2013v3.1,Return/ReturnData/IRS990/TotalLiabilitiesGrp/EOYAmt
part_x,UnrAssEOYAmt,2013v3.1,Return/ReturnData/IRS990/UnrestrictedNetAssetsGrp/EOYAmt
part_x,TmpRstAssEOYAmt,2013v3.1,Return/ReturnData/IRS990/TemporarilyRstrNetAssetsGrp/EOYAmt
part_x,PrmRstAssEOYAmt,2013v3.1,Return/ReturnData/IRS990/PermanentlyRstrNetAssetsGrp/EOYAmt
part_x,CapStkTrEOYAmt,2013v3.1,Return/ReturnData/IRS990/CapStkTrPrinCurrentFundsGrp/EOYAmt
part_x,PtInCapEOYAmt,2013v3.1,Return/ReturnData/IRS990/PdInCapSrplsLandBldgEqpFundGrp/EOYAmt
part_x,RtnEndEOYAmt,2013v3.1,Return/ReturnData/IRS990/RtnEarnEndowmentIncmOthFndsGrp/EOYAmt
part_x,TtlNetEOYAmt,2013v3.1,Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/EOYAmt
part_x,SFAS117Yes,2013v3.1,Return/ReturnData/IRS990/OrganizationFollowsSFAS117Ind
part_x,SFAS117No,2013v3.1,Return/ReturnData/IRS990/OrgDoesNotFollowSFAS117Ind
part_xii,FSAudited,2013v3.1,Return/ReturnData/IRS990/FSAuditedInd
part_xii,AuditCmt,2013v3.1,Return/ReturnData/IRS990/AuditCommitteeInd
header,FilerEIN,2013v3.0,Return/ReturnHeader/Filer/EIN
header,TaxYr,2013v3.0,Return/ReturnHeader/TaxYr
header,Amended,2013v3.0,Return/ReturnHeader/AmendedReturnInd
header,FilerName1,2013v3.0,Return/ReturnHeader/Filer/BusinessName/BusinessNameLine1
header,FilerName2,2013v3.0,Return/ReturnHeader/Filer/BusinessName/BusinessNameLine2
header,PdBeginDt,2013v3.0,Return/ReturnHeader/TaxPeriodBeginDt
header,PdEndDt,2013v3.0,Return/ReturnHeader/TaxPeriodEndDt
header,Org501c3,2013v3.0,Return/ReturnData/IRS990/Organization501c3Ind
header,Org501cInd,2013v3.0,Return/ReturnData/IRS990/Organization501cInd
header,Org501cType,2013v3.0,Return/ReturnData/IRS990/Organization501cInd*organization501cTypeTxt
header,Org4947a1,2013v3.0,Return/ReturnData/IRS990/Organization4947a1NotPFInd
header,Org527Ind,2013v3.0,Return/ReturnData/IRS990/Organization527Ind
header,FormYr,2013v3.0,Return/ReturnData/IRS990/FormationYr
part_i,VoteBodyCount,2013v3.0,Return/ReturnData/IRS990/VotingMembersGoverningBodyCnt
part_i,VoteIndpCount,2013v3.0,Return/ReturnData/IRS990/VotingMembersIndependentCnt
part_i,Revenue,2013v3.0,Return/ReturnData/IRS990/CYTotalRevenueAmt
part_i,Expenses,2013v3.0,Return/ReturnData/IRS990/CYTotalExpensesAmt
part_i,RevLessExp,2013v3.0,Return/ReturnData/IRS990/CYRevenuesLessExpensesAmt
part_iv,CurExcess,2013v3.0,Return/ReturnData/IRS990/EngagedInExcessBenefitTransInd
part_iv,PrevExcess,2013v3.0,Return/ReturnData/IRS990/PYExcessBenefitTransInd
part_iv,HasLoan,2013v3.0,Return/ReturnData/IRS990/LoanOutstandingInd
part_iv,RelPersRevenue,2013v3.0,Return/ReturnData/IRS990/GrantToRelatedPersonInd
part_iv,BusOrgMem,2013v3.0,Return/ReturnData/IRS990/BusinessRlnWithOrgMemInd
part_iv,BusFamMem,2013v3.0,Return/ReturnData/IRS990/BusinessRlnWithFamMemInd
part_iv,BusOfficer,2013v3.0,Return/ReturnData/IRS990/BusinessRlnWithOfficerEntInd
part_vi,Diversion,2013v3.0,Return/ReturnData/IRS990/MaterialDiversionOrMisuseInd
part_vi,HasMinutes,2013v3.0,Return/ReturnData/IRS990/MinutesOfGoverningBodyInd
part_vi,PrvForm990,2013v3.0,Return/ReturnData/IRS990/Form990ProvidedToGvrnBodyInd
part_vi,COIPolicy,2013v3.0,Return/ReturnData/IRS990/ConflictOfInterestPolicyInd
part_vi,WBPolicy,2013v3.0,Return/ReturnData/IRS990/WhistleblowerPolicyInd
part_vi,DocRetPolicy,2013v3.0,Return/ReturnData/IRS990/DocumentRetentionPolicyInd
part_vi,CeoCompProc,2013v3.0,Return/ReturnData/IRS990/CompensationProcessCEOInd
part_viii,FedCmpsAmt,2013v3.0,Return/ReturnData/IRS990/FederatedCampaignsAmt
part_viii,MemDuesAmt,2013v3.0,Return/ReturnData/IRS990/MembershipDuesAmt
part_viii,FundrAmt,2013v3.0,Return/ReturnData/IRS990/FundraisingAmt
part_viii,RelOrgAmt,2013v3.0,Return/ReturnData/IRS990/RelatedOrganizationsAmt
part_viii,GovGrntAmt,2013v3.0,Return/ReturnData/IRS990/GovernmentGrantsAmt
part_viii,OtherCntAmt,2013v3.0,Return/ReturnData/IRS990/AllOtherContributionsAmt
part_viii,NoncashAmt,2013v3.0,Return/ReturnData/IRS990/NoncashContributionsAmt
part_viii,TtlCntAmt,2013v3.0,Return/ReturnData/IRS990/TotalContributionsAmt
part_viii,TtlPrgRevAmt,2013v3.0,Return/ReturnData/IRS990/TotalProgramServiceRevenueAmt
part_viii,CntRptFndAmt,2013v3.0,Return/ReturnData/IRS990/ContriRptFundraisingEventAmt
part_viii,FndGrossAmt,2013v3.0,Return/ReturnData/IRS990/FundraisingGrossIncomeAmt
part_viii,FndDirExpAmt,2013v3.0,Return/ReturnData/IRS990/FundraisingDirectExpensesAmt
part_viii,TtlFndRevAmt,2013v3.0,Return/ReturnData/IRS990/NetIncmFromFundraisingEvtGrp/TotalRevenueColumnAmt
part_viii,TtlRevAmt,2013v3.0,Return/ReturnData/IRS990/TotalRevenueGrp/TotalRevenueColumnAmt
part_ix,GrnDomOrgAmt,2013v3.0,Return/ReturnData/IRS990/GrantsToDomesticOrgsGrp/TotalAmt
part_ix,GrnDomIndAmt,2013v3.0,Return/ReturnData/IRS990/GrantsToDomesticIndividualsGrp/TotalAmt
part_ix,GrnFrnAmt,2013v3.0,Return/ReturnData/IRS990/ForeignGrantsGrp/TotalAmt
part_ix,FundrFeesAmt,2013v3.0,Return/ReturnData/IRS990/FeesForServicesProfFundraising/TotalAmt
part_ix,AffilPmtAmt,2013v3.0,Return/ReturnData/IRS990/PaymentsToAffiliatesGrp/TotalAmt
part_ix,FncExpTtlAmt,2013v3.0,Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/TotalAmt
part_ix,FncExpSvcAmt,2013v3.0,Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ProgramServicesAmt
part_ix,FncExpMgtAmt,2013v3.0,Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/ManagementAndGeneralAmt
part_ix,FncExpFndAmt,2013v3.0,Return/ReturnData/IRS990/TotalFunctionalExpensesGrp/FundraisingAmt
part_ix,JntCstTtlAmt,2013v3.0,Return/ReturnData/IRS990/TotalJointCostsGrp/TotalAmt
part_ix,JntCstSvcAmt,2013v3.0,Return/ReturnData/IRS990/TotalJointCostsGrp/ProgramServicesAmt
part_ix,JntCstMgtAmt,2013v3.0,Return/ReturnData/IRS990/TotalJointCostsGrp/ManagementAndGeneralAmt
part_ix,JntCstFdrAmt,2013v3.0,Return/ReturnData/IRS990/TotalJointCostsGrp/FundraisingAmt
part_x,TtlRevEOYAmt,2013v3.0,Return/ReturnData/IRS990/TotalAssetsGrp/EOYAmt
part_x,TtlLblEOYAmt,2013v3.0,Return/ReturnData/IRS990/TotalLiabilitiesGrp/EOYAmt
part_x,UnrAssEOYAmt,2013v3.0,Return/ReturnData/IRS990/UnrestrictedNetAssetsGrp/EOYAmt
part_x,TmpRstAssEOYAmt,2013v3.0,Return/ReturnData/IRS990/TemporarilyRstrNetAssetsGrp/EOYAmt
part_x,PrmRstAssEOYAmt,2013v3.0,Return/ReturnData/IRS990/PermanentlyRstrNetAssetsGrp/EOYAmt
part_x,CapStkTrEOYAmt,2013v3.0,Return/ReturnData/IRS990/CapStkTrPrinCurrentFundsGrp/EOYAmt
part_x,PtInCapEOYAmt,2013v3.0,Return/ReturnData/IRS990/PdInCapSrplsLandBldgEqpFundGrp/EOYAmt
part_x,RtnEndEOYAmt,2013v3.0,Return/ReturnData/IRS990/RtnEarnEndowmentIncmOthFndsGrp/EOYAmt
part_x,TtlNetEOYAmt,2013v3.0,Return/ReturnData/IRS990/TotalNetAssetsFundBalanceGrp/EOYAmt
part_x,SFAS117Yes,2013v3.0,Return/ReturnData/IRS990/OrganizationFollowsSFAS117Ind
part_x,SFAS117No,2013v3.0,Return/ReturnData/IRS990/OrgDoesNotFollowSFAS117Ind
part_xii,FSAudited,2013v3.0,Return/ReturnData/IRS990/FSAuditedInd
part_xii,AuditCmt,2013v3.0,Return/ReturnData/IRS990/AuditCommitteeInd
header,FilerEIN,2012v3.0,Return/ReturnHeader/Filer/EIN
header,TaxYr,2012v3.0,Return/ReturnHeader/TaxYear
header,Amended,2012v3.0,Return/ReturnHeader/AmendedReturn
header,FilerName1,2012v3.0,Return/ReturnHeader/Filer/Name/BusinessNameLine1
header,FilerName2,2012v3.0,Return/ReturnHeader/Filer/Name/BusinessNameLine2
header,PdBeginDt,2012v3.0,Return/ReturnHeader/TaxPeriodBeginDate
header,PdEndDt,2012v3.0,Return/ReturnHeader/TaxPeriodEndDate
header,Org501c3,2012v3.0,Return/ReturnData/IRS990/Organization501c3
header,Org501cInd,2012v3.0,Return/ReturnData/IRS990/Organization501c
header,Org501cType,2012v3.0,Return/ReturnData/IRS990/Organization501c*typeOf501cOrganization
header,Org4947a1,2012v3.0,Return/ReturnData/IRS990/Organization4947a1
header,Org527Ind,2012v3.0,Return/ReturnData/IRS990/Organization527
header,FormYr,2012v3.0,Return/ReturnData/IRS990/YearFormation
part_i,VoteBodyCount,2012v3.0,Return/ReturnData/IRS990/NbrVotingMembersGoverningBody
part_i,VoteIndpCount,2012v3.0,Return/ReturnData/IRS990/NbrIndependentVotingMembers
part_i,Revenue,2012v3.0,Return/ReturnData/IRS990/TotalRevenueCurrentYear
part_i,Expenses,2012v3.0,Return/ReturnData/IRS990/TotalExpensesCurrentYear
part_i,RevLessExp,2012v3.0,Return/ReturnData/IRS990/RevenuesLessExpensesCY
part_iv,CurExcess,2012v3.0,Return/ReturnData/IRS990/ExcessBenefitTransaction
part_iv,PrevExcess,2012v3.0,Return/ReturnData/IRS990/PriorExcessBenefitTransaction
part_iv,HasLoan,2012v3.0,Return/ReturnData/IRS990/LoanToOfficerOrDQP
part_iv,RelPersRevenue,2012v3.0,Return/ReturnData/IRS990/GrantToRelatedPerson
part_iv,BusOrgMem,2012v3.0,Return/ReturnData/IRS990/BsnssRltnshpWithOrganization
part_iv,BusFamMem,2012v3.0,Return/ReturnData/IRS990/BsnssRltnshpThruFamilyMember
part_iv,BusOfficer,2012v3.0,Return/ReturnData/IRS990/OfficerEntityWithBsnssRltnshp
part_vi,Diversion,2012v3.0,Return/ReturnData/IRS990/MaterialDiversionOrMisuse
part_vi,HasMinutes,2012v3.0,Return/ReturnData/IRS990/MinutesOfGoverningBody
part_vi,PrvForm990,2012v3.0,Return/ReturnData/IRS990/Form990ProvidedToGoverningBody
part_vi,COIPolicy,2012v3.0,Return/ReturnData/IRS990/ConflictOfInterestPolicy
part_vi,WBPolicy,2012v3.0,Return/ReturnData/IRS990/WhistleblowerPolicy
part_vi,DocRetPolicy,2012v3.0,Return/ReturnData/IRS990/DocumentRetentionPolicy
part_vi,CeoCompProc,2012v3.0,Return/ReturnData/IRS990/CompensationProcessCEO
part_viii,FedCmpsAmt,2012v3.0,Return/ReturnData/IRS990/FederatedCampaigns
part_viii,MemDuesAmt,2012v3.0,Return/ReturnData/IRS990/MembershipDues
part_viii,FundrAmt,2012v3.0,Return/ReturnData/IRS990/FundraisingEvents
part_viii,RelOrgAmt,2012v3.0,Return/ReturnData/IRS990/RelatedOrganizations
part_viii,GovGrntAmt,2012v3.0,Return/ReturnData/IRS990/GovernmentGrants
part_viii,OtherCntAmt,2012v3.0,Return/ReturnData/IRS990/AllOtherContributions
part_viii,NoncashAmt,2012v3.0,Return/ReturnData/IRS990/NoncashContributions
part_viii,TtlCntAmt,2012v3.0,Return/ReturnData/IRS990/TotalContributions
part_viii,TtlPrgRevAmt,2012v3.0,Return/ReturnData/IRS990/TotalProgramServiceRevenue
part_viii,CntRptFndAmt,2012v3.0,Return/ReturnData/IRS990/CntrbtnsRprtdFundraisingEvents
part_viii,FndGrossAmt,2012v3.0,Return/ReturnData/IRS990/GrossIncomeFundraisingEvents
part_viii,FndDirExpAmt,2012v3.0,Return/ReturnData/IRS990/FundraisingDirectExpenses
part_viii,TtlFndRevAmt,2012v3.0,Return/ReturnData/IRS990/NetIncomeFromFundraisingEvents/TotalRevenueColumn
part_viii,TtlRevAmt,2012v3.0,Return/ReturnData/IRS990/TotalRevenue/TotalRevenueColumn
part_ix,GrnDomOrgAmt,2012v3.0,Return/ReturnData/IRS990/GrantsToDomesticOrgs/Total
part_ix,GrnDomIndAmt,2012v3.0,Return/ReturnData/IRS990/GrantsToIndividuals/Total
part_ix,GrnFrnAmt,2012v3.0,Return/ReturnData/IRS990/ForeignGrants/Total
part_ix,FundrFeesAmt,2012v3.0,Return/ReturnData/IRS990/FeesForServicesProfFundraising/Total
part_ix,AffilPmtAmt,2012v3.0,Return/ReturnData/IRS990/PaymentsToAffiliates/Total
part_ix,FncExpTtlAmt,2012v3.0,Return/ReturnData/IRS990/TotalFunctionalExpenses/Total
part_ix,FncExpSvcAmt,2012v3.0,Return/ReturnData/IRS990/TotalFunctionalExpenses/ProgramServices
part_ix,FncExpMgtAmt,2012v3.0,Return/ReturnData/IRS990/TotalFunctionalExpenses/ManagementAndGeneral
part_ix,FncExpFndAmt,2012v3.0,Return/ReturnData/IRS990/TotalFunctionalExpenses/Fundraising
part_ix,JntCstTtlAmt,2012v3.0,Return/ReturnData/IRS990/TotalJointCosts/Total
part_ix,JntCstSvcAmt,2012v3.0,Return/ReturnData/IRS990/TotalJointCosts/ProgramServices
part_ix,JntCstMgtAmt,2012v3.0,Return/ReturnData/IRS990/TotalJointCosts/ManagementAndGeneral
part_ix,JntCstFdrAmt,2012v3.0,Return/ReturnData/IRS990/TotalJointCosts/Fundraising
part_x,TtlRevEOYAmt,2012v3.0,Return/ReturnData/IRS990/TotalAssets/EOY
part_x,TtlLblEOYAmt,2012v3.0,Return/ReturnData/IRS990/TotalLiabilities/EOY
part_x,UnrAssEOYAmt,2012v3.0,Return/ReturnData/IRS990/UnrestrictedNetAssets/EOY
part_x,TmpRstAssEOYAmt,2012v3.0,Return/ReturnData/IRS990/TemporarilyRestrictedNetAssets/EOY
part_x,PrmRstAssEOYAmt,2012v3.0,Return/ReturnData/IRS990/PermanentlyRestrictedNetAssets/EOY
part_x,CapStkTrEOYAmt,2012v3.0,Return/ReturnData/IRS990/CapStckTrstPrinCurrentFunds/EOY
part_x,PtInCapEOYAmt,2012v3.0,Return/ReturnData/IRS990/PaidInCapSrplsLandBldgEqpFund/EOY
part_x,RtnEndEOYAmt,2012v3.0,Return/ReturnData/IRS990/RetainedEarningsEndowmentEtc/EOY
part_x,TtlNetEOYAmt,2012v3.0,Return/ReturnData/IRS990/TotalNetAssetsFundBalances/EOY
part_x,SFAS117Yes,2012v3.0,Return/ReturnData/IRS990/FollowSFAS117
part_x,SFAS117No,2012v3.0,Return/ReturnData/IRS990/DoNotFollowSFAS117
part_xii,FSAudited,2012v3.0,Return/ReturnData/IRS990/FSAudited
part_xii,AuditCmt,2012v3.0,Return/ReturnData/IRS990/AuditCommittee
header,FilerEIN,2012v2.3,Return/ReturnHeader/Filer/EIN
header,TaxYr,2012v2.3,Return/ReturnHeader/TaxYear
header,Amended,2012v2.3,Return/ReturnHeader/AmendedReturn
header,FilerName1,2012v2.3,Return/ReturnHeader/Filer/Name/BusinessNameLine1
header,FilerName2,2012v2.3,Return/ReturnHeader/Filer/Name/BusinessNameLine2
header,PdBeginDt,2012v2.3,Return/ReturnHeader/TaxPeriodBeginDate
header,PdEndDt,2012v2.3,Return/ReturnHeader/TaxPeriodEndDate
header,Org501c3,2012v2.3,Return/ReturnData/IRS990/Organization501c3
header,Org501cInd,2012v2.3,Return/ReturnData/IRS990/Organization501c
header,Org501cType,2012v2.3,Return/ReturnData/IRS990/Organization501c*typeOf501cOrganization
header,Org4947a1,2012v2.3,Return/ReturnData/IRS990/Organization4947a1
header,Org527Ind,2012v2.3,Return/ReturnData/IRS990/Organization527
header,FormYr,2012v2.3,Return/ReturnData/IRS990/YearFormation
part_i,VoteBodyCount,2012v2.3,Return/ReturnData/IRS990/NbrVotingMembersGoverningBody
part_i,VoteIndpCount,2012v2.3,Return/ReturnData/IRS990/NbrIndependentVotingMembers
part_i,Revenue,2012v2.3,Return/ReturnData/IRS990/TotalRevenueCurrentYear
part_i,Expenses,2012v2.3,Return/ReturnData/IRS990/TotalExpensesCurrentYear
part_i,RevLessExp,2012v2.3,Return/ReturnData/IRS990/RevenuesLessExpensesCY
part_iv,CurExcess,2012v2.3,Return/ReturnData/IRS990/ExcessBenefitTransaction
part_iv,PrevExcess,2012v2.3,Return/ReturnData/IRS990/PriorExcessBenefitTransaction
part_iv,HasLoan,2012v2.3,Return/ReturnData/IRS990/LoanToOfficerOrDQP
part_iv,RelPersRevenue,2012v2.3,Return/ReturnData/IRS990/GrantToRelatedPerson
part_iv,BusOrgMem,2012v2.3,Return/ReturnData/IRS990/BsnssRltnshpWithOrganization
part_iv,BusFamMem,2012v2.3,Return/ReturnData/IRS990/BsnssRltnshpThruFamilyMember
part_iv,BusOfficer,2012v2.3,Return/ReturnData/IRS990/OfficerEntityWithBsnssRltnshp
part_vi,Diversion,2012v2.3,Return/ReturnData/IRS990/MaterialDiversionOrMisuse
part_vi,HasMinutes,2012v2.3,Return/ReturnData/IRS990/MinutesOfGoverningBody
part_vi,PrvForm990,2012v2.3,Return/ReturnData/IRS990/Form990ProvidedToGoverningBody
part_vi,COIPolicy,2012v2.3,Return/ReturnData/IRS990/ConflictOfInterestPolicy
part_vi,WBPolicy,2012v2.3,Return/ReturnData/IRS990/WhistleblowerPolicy
part_vi,DocRetPolicy,2012v2.3,Return/ReturnData/IRS990/DocumentRetentionPolicy
part_vi,CeoCompProc,2012v2.3,Return/ReturnData/IRS990/CompensationProcessCEO
part_viii,FedCmpsAmt,2012v2.3,Return/ReturnData/IRS990/FederatedCampaigns
part_viii,MemDuesAmt,2012v2.3,Return/ReturnData/IRS990/MembershipDues
part_viii,FundrAmt,2012v2.3,Return/ReturnData/IRS990/FundraisingEvents
part_viii,RelOrgAmt,2012v2.3,Return/ReturnData/IRS990/RelatedOrganizations
part_viii,GovGrntAmt,2012v2.3,Return/ReturnData/IRS990/GovernmentGrants
part_viii,OtherCntAmt,2012v2.3,Return/ReturnData/IRS990/AllOtherContributions
part_viii,NoncashAmt,2012v2.3,Return/ReturnData/IRS990/NoncashContributions
part_viii,TtlCntAmt,2012v2.3,Return/ReturnData/IRS990/TotalContributions
part_viii,TtlPrgRevAmt,2012v2.3,Return/ReturnData/IRS990/TotalProgramServiceRevenue
part_viii,CntRptFndAmt,2012v2.3,Return/ReturnData/IRS990/CntrbtnsRprtdFundraisingEvents
part_viii,FndGrossAmt,2012v2.3,Return/ReturnData/IRS990/GrossIncomeFundraisingEvents
part_viii,FndDirExpAmt,2012v2.3,Return/ReturnData/IRS990/FundraisingDirectExpenses
part_viii,TtlFndRevAmt,2012v2.3,Return/ReturnData/IRS990/NetIncomeFromFundraisingEvents/TotalRevenueColumn
part_viii,TtlRevAmt,2012v2.3,Return/ReturnData/IRS990/TotalRevenue/TotalRevenueColumn
part_ix,GrnDomOrgAmt,2012v2.3,Return/ReturnData/IRS990/GrantsToDomesticOrgs/Total
part_ix,GrnDomIndAmt,2012v2.3,Return/ReturnData/IRS990/GrantsToIndividuals/Total
part_ix,GrnFrnAmt,2012v2.3,Return/ReturnData/IRS990/ForeignGrants/Total
part_ix,FundrFeesAmt,2012v2.3,Return/ReturnData/IRS990/FeesForServicesProfFundraising/Total
part_ix,AffilPmtAmt,2012v2.3,Return/ReturnData/IRS990/PaymentsToAffiliates/Total
part_ix,FncExpTtlAmt,2012v2.3,Return/ReturnData/IRS990/TotalFunctionalExpenses/Total
part_ix,FncExpSvcAmt,2012v2.3,Return/ReturnData/IRS990/TotalFunctionalExpenses/ProgramServices
part_ix,FncExpMgtAmt,2012v2.3,Return/ReturnData/IRS990/TotalFunctionalExpenses/ManagementAndGeneral
part_ix,FncExpFndAmt,2012v2.3,Return/ReturnData/IRS990/TotalFunctionalExpenses/Fundraising
part_ix,JntCstTtlAmt,2012v2.3,Return/ReturnData/IRS990/TotalJointCosts/Total
part_ix,JntCstSvcAmt,2012v2.3,Return/ReturnData/IRS990/TotalJointCosts/ProgramServices
part_ix,JntCstMgtAmt,2012v2.3,Return/ReturnData/IRS990/TotalJointCosts/ManagementAndGeneral
part_ix,JntCstFdrAmt,2012v2.3,Return/ReturnData/IRS990/TotalJointCosts/Fundraising
part_x,TtlRevEOYAmt,2012v2.3,Return/ReturnData/IRS990/TotalAssets/EOY
part_x,TtlLblEOYAmt,2012v2.3,Return/ReturnData/IRS990/TotalLiabilities/EOY
part_x,UnrAssEOYAmt,2012v2.3,Return/ReturnData/IRS990/UnrestrictedNetAssets/EOY
part_x,TmpRstAssEOYAmt,2012v2.3,Return/ReturnData/IRS990/TemporarilyRestrictedNetAssets/EOY
part_x,PrmRstAssEOYAmt,2012v2.3,Return/ReturnData/IRS990/PermanentlyRestrictedNetAssets/EOY
part_x,CapStkTrEOYAmt,2012v2.3,Return/ReturnData/IRS990/CapStckTrstPrinCurrentFunds/EOY
part_x,PtInCapEOYAmt,2012v2.3,Return/ReturnData/IRS990/PaidInCapSrplsLandBldgEqpFund/EOY
part_x,RtnEndEOYAmt,2012v2.3,Return/ReturnData/IRS990/RetainedEarningsEndowmentEtc/EOY
part_x,TtlNetEOYAmt,2012v2.3,Return/ReturnData/IRS990/TotalNetAssetsFundBalances/EOY
part_x,SFAS117Yes,2012v2.3,Return/ReturnData/IRS990/FollowSFAS117
part_x,SFAS117No,2012v2.3,Return/ReturnData/IRS990/DoNotFollowSFAS117
part_xii,FSAudited,2012v2.3,Return/ReturnData/IRS990/FSAudited
part_xii,AuditCmt,2012v2.3,Return/ReturnData/IRS990/AuditCommittee
header,FilerEIN,2012v2.2,Return/ReturnHeader/Filer/EIN
header,TaxYr,2012v2.2,Return/ReturnHeader/TaxYear
header,Amended,2012v2.2,Return/ReturnHeader/AmendedReturn
header,FilerName1,2012v2.2,Return/ReturnHeader/Filer/Name/BusinessNameLine1
header,FilerName2,2012v2.2,Return/ReturnHeader/Filer/Name/BusinessNameLine2
header,PdBeginDt,2012v2.2,Return/ReturnHeader/TaxPeriodBeginDate
header,PdEndDt,2012v2.2,Return/ReturnHeader/TaxPeriodEndDate
header,Org501c3,2012v2.2,Return/ReturnData/IRS990/Organization501c3
header,Org501cInd,2012v2.2,Return/ReturnData/IRS990/Organization501c
header,Org501cType,2012v2.2,Return/ReturnData/IRS990/Organization501c*typeOf501cOrganization
header,Org4947a1,2012v2.2,Return/ReturnData/IRS990/Organization4947a1
header,Org527Ind,2012v2.2,Return/ReturnData/IRS990/Organization527
header,FormYr,2012v2.2,Return/ReturnData/IRS990/YearFormation
part_i,VoteBodyCount,2012v2.2,Return/ReturnData/IRS990/NbrVotingMembersGoverningBody
part_i,VoteIndpCount,2012v2.2,Return/ReturnData/IRS990/NbrIndependentVotingMembers
part_i,Revenue,2012v2.2,Return/ReturnData/IRS990/TotalRevenueCurrentYear
part_i,Expenses,2012v2.2,Return/ReturnData/IRS990/TotalExpensesCurrentYear
part_i,RevLessExp,2012v2.2,Return/ReturnData/IRS990/RevenuesLessExpensesCY
part_iv,CurExcess,2012v2.2,Return/ReturnData/IRS990/ExcessBenefitTransaction
part_iv,PrevExcess,2012v2.2,Return/ReturnData/IRS990/PriorExcessBenefitTransaction
part_iv,HasLoan,2012v2.2,Return/ReturnData/IRS990/LoanToOfficerOrDQP
part_iv,RelPersRevenue,2012v2.2,Return/ReturnData/IRS990/GrantToRelatedPerson
part_iv,BusOrgMem,2012v2.2,Return/ReturnData/IRS990/BsnssRltnshpWithOrganization
part_iv,BusFamMem,2012v2.2,Return/ReturnData/IRS990/BsnssRltnshpThruFamilyMember
part_iv,BusOfficer,2012v2.2,Return/ReturnData/IRS990/OfficerEntityWithBsnssRltnshp
part_vi,Diversion,2012v2.2,Return/ReturnData/IRS990/MaterialDiversionOrMisuse
part_vi,HasMinutes,2012v2.2,Return/ReturnData/IRS990/MinutesOfGoverningBody
part_vi,PrvForm990,2012v2.2,Return/ReturnData/IRS990/Form990ProvidedToGoverningBody
part_vi,COIPolicy,2012v2.2,Return/ReturnData/IRS990/ConflictOfInterestPolicy
part_vi,WBPolicy,2012v2.2,Return/ReturnData/IRS990/WhistleblowerPolicy
part_vi,DocRetPolicy,2012v2.2,Return/ReturnData/IRS990/DocumentRetentionPolicy
part_vi,CeoCompProc,2012v2.2,Return/ReturnData/IRS990/CompensationProcessCEO
part_viii,FedCmpsAmt,2012v2.2,Return/ReturnData/IRS990/FederatedCampaigns
part_viii,MemDuesAmt,2012v2.2,Return/ReturnData/IRS990/MembershipDues
part_viii,FundrAmt,2012v2.2,Return/ReturnData/IRS990/FundraisingEvents
part_viii,RelOrgAmt,2012v2.2,Return/ReturnData/IRS990/RelatedOrganizations
part_viii,GovGrntAmt,2012v2.2,Return/ReturnData/IRS990/GovernmentGrants
part_viii,OtherCntAmt,2012v2.2,Return/ReturnData/IRS990/AllOtherContributions
part_viii,NoncashAmt,2012v2.2,Return/ReturnData/IRS990/NoncashContributions
part_viii,TtlCntAmt,2012v2.2,Return/ReturnData/IRS990/TotalContributions
part_viii,TtlPrgRevAmt,2012v2.2,Return/ReturnData/IRS990/TotalProgramServiceRevenue
part_viii,CntRptFndAmt,2012v2.2,Return/ReturnData/IRS990/CntrbtnsRprtdFundraisingEvents
part_viii,FndGrossAmt,2012v2.2,Return/ReturnData/IRS990/GrossIncomeFundraisingEvents
part_viii,FndDirExpAmt,2012v2.2,Return/ReturnData/IRS990/FundraisingDirectExpenses
part_viii,TtlFndRevAmt,2012v2.2,Return/ReturnData/IRS990/NetIncomeFromFundraisingEvents/TotalRevenueColumn
part_viii,TtlRevAmt,2012v2.2,Return/ReturnData/IRS990/TotalRevenue/TotalRevenueColumn
part_ix,GrnDomOrgAmt,2012v2.2,Return/ReturnData/IRS990/GrantsToDomesticOrgs/Total
part_ix,GrnDomIndAmt,2012v2.2,Return/ReturnData/IRS990/GrantsToIndividuals/Total
part_ix,GrnFrnAmt,2012v2.2,Return/ReturnData/IRS990/ForeignGrants/Total
part_ix,FundrFeesAmt,2012v2.2,Return/ReturnData/IRS990/FeesForServicesProfFundraising/Total
part_ix,AffilPmtAmt,2012v2.2,Return/ReturnData/IRS990/PaymentsToAffiliates/Total
part_ix,FncExpTtlAmt,2012v2.2,Return/ReturnData/IRS990/TotalFunctionalExpenses/Total
part_ix,FncExpSvcAmt,2012v2.2,Return/ReturnData/IRS990/TotalFunctionalExpenses/ProgramServices
part_ix,FncExpMgtAmt,2012v2.2,Return/ReturnData/IRS990/TotalFunctionalExpenses/ManagementAndGeneral
part_ix,FncExpFndAmt,2012v2.2,Return/ReturnData/IRS990/TotalFunctionalExpenses/Fundraising
part_ix,JntCstTtlAmt,2012v2.2,Return/ReturnData/IRS990/TotalJointCosts/Total
